UnitID,ProjectID,BuildingID,LevelID,ZoneID,UnitCode,UnitName,UnitCategory,UnitType,PlannedQuantity,QuantityUOM,PlannedStartDate,PlannedFinishDate,CurrentStatusID,IsCritical
UNT-06039,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-01,02-03-01-023,Apartment 023,Apartment,Type C,9,SET,2026-10-12,2027-01-21,STS-003,TRUE
UNT-06040,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-01,02-03-01-024,Plant Item 024,Plant Item,Type C,9,EA,2025-06-24,2025-10-06,STS-004,FALSE
UNT-06041,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-01,02-03-01-025,Room Package 025,Room Package,Type C,5,EA,2026-05-08,2026-07-25,STS-005,FALSE
UNT-06042,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-01,02-03-01-026,Apartment 026,Apartment,Type C,8,M2,2025-08-01,2025-09-12,STS-003,FALSE
UNT-06043,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-01,02-03-01-027,Facade Panel 027,Facade Panel,Type B,5,SET,2025-08-08,2025-12-03,STS-005,FALSE
UNT-06044,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-01,02-03-01-028,Facade Panel 028,Facade Panel,Type C,9,M2,2026-04-09,2026-06-14,STS-004,TRUE
UNT-06045,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-01,02-03-01-029,Service Module 029,Service Module,Type C,4,M2,2025-12-21,2026-02-02,STS-004,FALSE
UNT-06046,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-01,02-03-01-030,Apartment 030,Apartment,Type B,12,M2,2025-11-12,2026-01-15,STS-008,TRUE
UNT-06047,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-01,02-03-01-031,Plant Item 031,Plant Item,Type B,2,M2,2025-12-22,2026-01-06,STS-005,FALSE
UNT-06048,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-01,02-03-01-032,Facade Panel 032,Facade Panel,Type C,5,EA,2025-09-19,2025-11-02,STS-003,FALSE
UNT-06049,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-01,02-03-01-033,Utility Rack 033,Utility Rack,Type B,10,M2,2025-06-08,2025-06-20,STS-008,FALSE
UNT-06050,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-01,02-03-01-034,Facade Panel 034,Facade Panel,Type D,11,SET,2025-09-11,2025-10-16,STS-007,TRUE
UNT-06051,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-01,02-03-01-035,Facade Panel 035,Facade Panel,Type D,13,SET,2025-09-13,2025-11-17,STS-004,TRUE
UNT-06052,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-01,02-03-01-036,Utility Rack 036,Utility Rack,Type B,7,M2,2025-07-15,2025-08-27,STS-006,FALSE
UNT-06053,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-01,02-03-01-037,Facade Panel 037,Facade Panel,Type C,15,SET,2026-08-14,2026-11-24,STS-008,FALSE
UNT-06054,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-01,02-03-01-038,Service Module 038,Service Module,Type A,11,SET,2026-05-26,2026-09-12,STS-002,FALSE
UNT-06055,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-01,02-03-01-039,Room Package 039,Room Package,Type C,8,EA,2026-08-07,2026-09-13,STS-005,FALSE
UNT-06056,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-02,02-03-02-001,Facade Panel 001,Facade Panel,Type B,7,SET,2025-10-03,2025-12-19,STS-002,FALSE
UNT-06057,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-02,02-03-02-002,Room Package 002,Room Package,Type A,1,EA,2026-06-14,2026-08-01,STS-005,FALSE
UNT-06058,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-02,02-03-02-003,Utility Rack 003,Utility Rack,Type D,4,EA,2026-07-13,2026-07-31,STS-002,TRUE
UNT-06059,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-02,02-03-02-004,Apartment 004,Apartment,Type A,2,EA,2025-08-01,2025-09-26,STS-007,FALSE
UNT-06060,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-02,02-03-02-005,Facade Panel 005,Facade Panel,Type D,20,EA,2026-08-31,2026-09-19,STS-001,FALSE
UNT-06061,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-02,02-03-02-006,Facade Panel 006,Facade Panel,Type A,10,M2,2026-06-17,2026-10-13,STS-007,FALSE
UNT-06062,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-02,02-03-02-007,Room Package 007,Room Package,Type D,4,EA,2026-07-08,2026-08-03,STS-009,FALSE
UNT-06063,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-02,02-03-02-008,Facade Panel 008,Facade Panel,Type A,4,EA,2026-07-16,2026-09-03,STS-008,FALSE
UNT-06064,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-02,02-03-02-009,Room Package 009,Room Package,Type B,4,EA,2026-05-25,2026-08-18,STS-002,FALSE
UNT-06065,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-02,02-03-02-010,Utility Rack 010,Utility Rack,Type D,11,M2,2025-10-18,2025-11-04,STS-008,FALSE
UNT-06066,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-02,02-03-02-011,Utility Rack 011,Utility Rack,Type D,1,SET,2026-06-16,2026-08-31,STS-003,FALSE
UNT-06067,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-02,02-03-02-012,Apartment 012,Apartment,Type C,7,SET,2025-08-14,2025-09-16,STS-003,FALSE
UNT-06068,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-02,02-03-02-013,Apartment 013,Apartment,Type A,11,M2,2026-05-14,2026-07-13,STS-006,FALSE
UNT-06069,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-02,02-03-02-014,Facade Panel 014,Facade Panel,Type B,6,EA,2026-10-15,2026-11-21,STS-006,FALSE
UNT-06070,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-02,02-03-02-015,Room Package 015,Room Package,Type D,12,M2,2025-10-20,2025-11-09,STS-002,FALSE
UNT-06071,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-02,02-03-02-016,Utility Rack 016,Utility Rack,Type C,4,SET,2026-11-06,2027-01-03,STS-002,TRUE
UNT-06072,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-02,02-03-02-017,Room Package 017,Room Package,Type A,7,M2,2026-08-04,2026-10-03,STS-001,FALSE
UNT-06073,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-02,02-03-02-018,Utility Rack 018,Utility Rack,Type C,1,M2,2025-09-12,2025-12-19,STS-001,TRUE
UNT-06074,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-02,02-03-02-019,Utility Rack 019,Utility Rack,Type A,10,EA,2026-09-21,2026-12-08,STS-003,FALSE
UNT-06075,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-02,02-03-02-020,Plant Item 020,Plant Item,Type B,6,SET,2026-06-08,2026-09-25,STS-007,FALSE
UNT-06076,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-02,02-03-02-021,Room Package 021,Room Package,Type B,9,EA,2026-04-01,2026-04-28,STS-002,FALSE
UNT-06077,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-02,02-03-02-022,Facade Panel 022,Facade Panel,Type B,15,EA,2026-01-08,2026-02-20,STS-006,TRUE
UNT-06078,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-02,02-03-02-023,Plant Item 023,Plant Item,Type A,3,EA,2026-03-21,2026-04-22,STS-001,FALSE
UNT-06079,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-02,02-03-02-024,Apartment 024,Apartment,Type A,4,SET,2026-06-24,2026-08-01,STS-002,FALSE
UNT-06080,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-02,02-03-02-025,Service Module 025,Service Module,Type D,12,M2,2026-05-27,2026-07-30,STS-004,FALSE
UNT-06081,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-02,02-03-02-026,Plant Item 026,Plant Item,Type D,7,M2,2025-12-21,2026-02-15,STS-008,FALSE
UNT-06082,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-02,02-03-02-027,Facade Panel 027,Facade Panel,Type D,17,SET,2026-04-23,2026-06-23,STS-004,FALSE
UNT-06083,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-02,02-03-02-028,Utility Rack 028,Utility Rack,Type A,6,M2,2025-12-25,2026-03-04,STS-004,FALSE
UNT-06084,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-02,02-03-02-029,Apartment 029,Apartment,Type A,11,EA,2025-06-01,2025-09-04,STS-001,FALSE
UNT-06085,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-02,02-03-02-030,Utility Rack 030,Utility Rack,Type B,11,EA,2025-12-29,2026-04-20,STS-005,FALSE
UNT-06086,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-02,02-03-02-031,Service Module 031,Service Module,Type B,6,SET,2025-08-27,2025-11-25,STS-003,FALSE
UNT-06087,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-02,02-03-02-032,Facade Panel 032,Facade Panel,Type D,12,EA,2026-10-12,2026-12-22,STS-005,FALSE
UNT-06088,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-02,02-03-02-033,Utility Rack 033,Utility Rack,Type C,2,SET,2025-11-17,2025-12-15,STS-005,FALSE
UNT-06089,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-02,02-03-02-034,Facade Panel 034,Facade Panel,Type B,17,M2,2026-02-08,2026-03-29,STS-004,FALSE
UNT-06090,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-02,02-03-02-035,Plant Item 035,Plant Item,Type C,9,EA,2026-02-04,2026-06-04,STS-003,FALSE
UNT-06091,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-02,02-03-02-036,Apartment 036,Apartment,Type A,3,SET,2026-04-13,2026-05-25,STS-005,FALSE
UNT-06092,PRJ-003,BLD-003-02,LVL-003-02-03,ZON-003-02-03-02,02-03-02-037,Room Package 037,Room Package,Type D,10,M2,2026-11-04,2026-12-23,STS-007,TRUE
UNT-06093,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-01,02-04-01-001,Service Module 001,Service Module,Type C,4,SET,2026-05-12,2026-06-21,STS-006,FALSE
UNT-06094,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-01,02-04-01-002,Service Module 002,Service Module,Type A,10,SET,2026-06-18,2026-08-27,STS-008,TRUE
UNT-06095,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-01,02-04-01-003,Service Module 003,Service Module,Type B,1,M2,2026-04-14,2026-06-17,STS-005,FALSE
UNT-06096,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-01,02-04-01-004,Room Package 004,Room Package,Type B,8,M2,2025-11-07,2025-12-23,STS-001,FALSE
UNT-06097,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-01,02-04-01-005,Service Module 005,Service Module,Type A,2,SET,2026-01-09,2026-05-07,STS-005,FALSE
UNT-06098,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-01,02-04-01-006,Room Package 006,Room Package,Type D,6,EA,2026-06-20,2026-07-23,STS-006,FALSE
UNT-06099,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-01,02-04-01-007,Utility Rack 007,Utility Rack,Type C,7,EA,2025-08-09,2025-10-09,STS-006,FALSE
UNT-06100,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-01,02-04-01-008,Facade Panel 008,Facade Panel,Type A,16,SET,2026-06-28,2026-10-19,STS-006,FALSE
UNT-06101,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-01,02-04-01-009,Room Package 009,Room Package,Type B,9,SET,2025-10-04,2025-12-06,STS-005,FALSE
UNT-06102,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-01,02-04-01-010,Apartment 010,Apartment,Type D,8,EA,2026-06-15,2026-09-26,STS-008,FALSE
UNT-06103,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-01,02-04-01-011,Apartment 011,Apartment,Type C,10,SET,2026-02-28,2026-04-18,STS-007,FALSE
UNT-06104,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-01,02-04-01-012,Utility Rack 012,Utility Rack,Type C,1,M2,2025-10-22,2026-02-19,STS-001,FALSE
UNT-06105,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-01,02-04-01-013,Facade Panel 013,Facade Panel,Type B,8,SET,2026-10-07,2026-12-08,STS-003,FALSE
UNT-06106,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-01,02-04-01-014,Utility Rack 014,Utility Rack,Type B,2,EA,2026-03-24,2026-07-05,STS-006,FALSE
UNT-06107,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-01,02-04-01-015,Plant Item 015,Plant Item,Type D,11,SET,2025-12-06,2026-03-23,STS-001,FALSE
UNT-06108,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-01,02-04-01-016,Utility Rack 016,Utility Rack,Type D,12,M2,2026-08-01,2026-10-05,STS-003,FALSE
UNT-06109,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-01,02-04-01-017,Apartment 017,Apartment,Type A,5,EA,2025-12-14,2026-03-24,STS-008,FALSE
UNT-06110,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-01,02-04-01-018,Room Package 018,Room Package,Type A,4,EA,2025-08-19,2025-12-16,STS-005,FALSE
UNT-06111,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-01,02-04-01-019,Facade Panel 019,Facade Panel,Type A,10,EA,2025-11-30,2026-01-23,STS-006,FALSE
UNT-06112,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-01,02-04-01-020,Room Package 020,Room Package,Type A,6,SET,2025-11-24,2026-03-20,STS-003,FALSE
UNT-06113,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-01,02-04-01-021,Apartment 021,Apartment,Type D,2,SET,2025-10-18,2026-02-11,STS-003,FALSE
UNT-06114,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-01,02-04-01-022,Room Package 022,Room Package,Type A,4,EA,2026-09-03,2026-12-15,STS-006,FALSE
UNT-06115,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-01,02-04-01-023,Utility Rack 023,Utility Rack,Type B,5,SET,2025-09-01,2025-12-15,STS-001,FALSE
UNT-06116,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-01,02-04-01-024,Apartment 024,Apartment,Type D,1,SET,2026-03-31,2026-04-24,STS-003,FALSE
UNT-06117,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-01,02-04-01-025,Plant Item 025,Plant Item,Type A,1,SET,2026-06-01,2026-09-20,STS-005,FALSE
UNT-06118,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-01,02-04-01-026,Room Package 026,Room Package,Type B,4,EA,2025-06-18,2025-07-01,STS-005,FALSE
UNT-06119,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-01,02-04-01-027,Plant Item 027,Plant Item,Type A,11,EA,2025-06-02,2025-06-26,STS-009,FALSE
UNT-06120,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-01,02-04-01-028,Facade Panel 028,Facade Panel,Type B,20,EA,2026-02-10,2026-03-28,STS-002,FALSE
UNT-06121,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-01,02-04-01-029,Room Package 029,Room Package,Type B,5,M2,2026-10-15,2027-01-03,STS-003,FALSE
UNT-06122,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-01,02-04-01-030,Service Module 030,Service Module,Type D,10,EA,2026-04-05,2026-07-20,STS-004,FALSE
UNT-06123,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-01,02-04-01-031,Utility Rack 031,Utility Rack,Type A,3,EA,2025-11-24,2026-02-08,STS-009,FALSE
UNT-06124,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-01,02-04-01-032,Room Package 032,Room Package,Type C,11,SET,2026-08-31,2026-10-17,STS-001,FALSE
UNT-06125,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-01,02-04-01-033,Room Package 033,Room Package,Type A,1,SET,2025-11-16,2026-03-04,STS-008,FALSE
UNT-06126,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-01,02-04-01-034,Utility Rack 034,Utility Rack,Type B,6,M2,2026-10-03,2027-01-06,STS-007,FALSE
UNT-06127,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-01,02-04-01-035,Plant Item 035,Plant Item,Type D,8,SET,2025-11-17,2026-02-19,STS-003,FALSE
UNT-06128,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-01,02-04-01-036,Room Package 036,Room Package,Type C,9,SET,2026-08-03,2026-08-16,STS-006,FALSE
UNT-06129,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-01,02-04-01-037,Utility Rack 037,Utility Rack,Type A,2,M2,2025-08-19,2025-10-13,STS-003,FALSE
UNT-06130,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-01,02-04-01-038,Utility Rack 038,Utility Rack,Type C,10,SET,2026-04-09,2026-08-05,STS-001,FALSE
UNT-06131,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-02,02-04-02-001,Plant Item 001,Plant Item,Type C,5,SET,2026-09-29,2026-11-28,STS-003,FALSE
UNT-06132,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-02,02-04-02-002,Facade Panel 002,Facade Panel,Type A,16,EA,2026-04-17,2026-07-31,STS-005,FALSE
UNT-06133,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-02,02-04-02-003,Room Package 003,Room Package,Type D,11,SET,2026-01-14,2026-02-11,STS-004,FALSE
UNT-06134,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-02,02-04-02-004,Service Module 004,Service Module,Type C,10,SET,2026-03-10,2026-04-17,STS-004,FALSE
UNT-06135,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-02,02-04-02-005,Facade Panel 005,Facade Panel,Type B,9,M2,2026-10-24,2026-11-10,STS-009,FALSE
UNT-06136,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-02,02-04-02-006,Utility Rack 006,Utility Rack,Type A,6,M2,2026-06-04,2026-09-15,STS-005,FALSE
UNT-06137,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-02,02-04-02-007,Room Package 007,Room Package,Type C,6,M2,2025-07-29,2025-10-18,STS-007,TRUE
UNT-06138,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-02,02-04-02-008,Service Module 008,Service Module,Type B,5,SET,2025-07-24,2025-09-22,STS-001,FALSE
UNT-06139,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-02,02-04-02-009,Service Module 009,Service Module,Type D,9,SET,2026-03-10,2026-05-10,STS-002,FALSE
UNT-06140,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-02,02-04-02-010,Facade Panel 010,Facade Panel,Type C,14,SET,2025-06-15,2025-08-11,STS-003,FALSE
UNT-06141,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-02,02-04-02-011,Service Module 011,Service Module,Type D,8,M2,2026-07-13,2026-09-22,STS-006,TRUE
UNT-06142,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-02,02-04-02-012,Room Package 012,Room Package,Type A,9,EA,2026-07-27,2026-08-16,STS-003,FALSE
UNT-06143,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-02,02-04-02-013,Plant Item 013,Plant Item,Type D,3,M2,2025-08-31,2025-12-21,STS-005,TRUE
UNT-06144,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-02,02-04-02-014,Utility Rack 014,Utility Rack,Type D,4,M2,2026-03-21,2026-07-01,STS-007,FALSE
UNT-06145,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-02,02-04-02-015,Room Package 015,Room Package,Type B,9,SET,2026-07-06,2026-07-29,STS-002,FALSE
UNT-06146,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-02,02-04-02-016,Plant Item 016,Plant Item,Type D,11,SET,2026-08-10,2026-10-02,STS-007,FALSE
UNT-06147,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-02,02-04-02-017,Utility Rack 017,Utility Rack,Type D,5,SET,2026-03-06,2026-06-26,STS-002,FALSE
UNT-06148,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-02,02-04-02-018,Plant Item 018,Plant Item,Type C,10,EA,2025-09-21,2025-11-04,STS-002,TRUE
UNT-06149,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-02,02-04-02-019,Utility Rack 019,Utility Rack,Type C,10,SET,2026-03-24,2026-05-17,STS-009,FALSE
UNT-06150,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-02,02-04-02-020,Service Module 020,Service Module,Type B,1,M2,2025-10-02,2025-11-22,STS-001,FALSE
UNT-06151,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-02,02-04-02-021,Plant Item 021,Plant Item,Type C,6,EA,2026-10-20,2026-12-11,STS-006,TRUE
UNT-06152,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-02,02-04-02-022,Apartment 022,Apartment,Type D,11,SET,2026-10-04,2027-01-03,STS-009,TRUE
UNT-06153,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-02,02-04-02-023,Apartment 023,Apartment,Type B,5,M2,2026-02-19,2026-06-11,STS-006,FALSE
UNT-06154,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-02,02-04-02-024,Room Package 024,Room Package,Type C,10,SET,2026-05-24,2026-09-20,STS-003,FALSE
UNT-06155,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-02,02-04-02-025,Facade Panel 025,Facade Panel,Type A,15,EA,2025-11-19,2026-02-02,STS-004,FALSE
UNT-06156,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-02,02-04-02-026,Utility Rack 026,Utility Rack,Type D,10,SET,2026-03-22,2026-04-16,STS-003,FALSE
UNT-06157,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-02,02-04-02-027,Service Module 027,Service Module,Type B,6,EA,2025-10-22,2025-12-23,STS-003,FALSE
UNT-06158,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-02,02-04-02-028,Plant Item 028,Plant Item,Type C,8,SET,2026-02-10,2026-03-01,STS-006,FALSE
UNT-06159,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-02,02-04-02-029,Plant Item 029,Plant Item,Type C,11,EA,2026-10-19,2026-11-29,STS-003,TRUE
UNT-06160,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-02,02-04-02-030,Facade Panel 030,Facade Panel,Type A,4,EA,2026-06-26,2026-08-01,STS-005,TRUE
UNT-06161,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-02,02-04-02-031,Service Module 031,Service Module,Type C,4,EA,2026-09-28,2027-01-25,STS-005,FALSE
UNT-06162,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-02,02-04-02-032,Room Package 032,Room Package,Type D,7,SET,2025-08-14,2025-08-26,STS-004,FALSE
UNT-06163,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-02,02-04-02-033,Service Module 033,Service Module,Type C,11,M2,2026-06-26,2026-09-21,STS-009,FALSE
UNT-06164,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-02,02-04-02-034,Plant Item 034,Plant Item,Type B,11,M2,2025-08-31,2025-12-11,STS-003,FALSE
UNT-06165,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-02,02-04-02-035,Apartment 035,Apartment,Type A,1,SET,2025-09-11,2025-11-14,STS-007,FALSE
UNT-06166,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-02,02-04-02-036,Service Module 036,Service Module,Type D,3,M2,2025-08-19,2025-12-10,STS-005,FALSE
UNT-06167,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-02,02-04-02-037,Plant Item 037,Plant Item,Type D,11,M2,2026-06-17,2026-09-27,STS-004,FALSE
UNT-06168,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-02,02-04-02-038,Plant Item 038,Plant Item,Type D,8,M2,2026-03-29,2026-06-18,STS-006,TRUE
UNT-06169,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-02,02-04-02-039,Utility Rack 039,Utility Rack,Type D,9,EA,2026-02-11,2026-05-05,STS-005,TRUE
UNT-06170,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-02,02-04-02-040,Utility Rack 040,Utility Rack,Type A,9,SET,2026-07-03,2026-10-08,STS-003,FALSE
UNT-06171,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-02,02-04-02-041,Plant Item 041,Plant Item,Type A,7,SET,2025-07-07,2025-08-09,STS-003,FALSE
UNT-06172,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-02,02-04-02-042,Service Module 042,Service Module,Type C,1,SET,2026-06-05,2026-07-25,STS-009,TRUE
UNT-06173,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-02,02-04-02-043,Apartment 043,Apartment,Type B,1,SET,2026-08-03,2026-10-26,STS-004,FALSE
UNT-06174,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-02,02-04-02-044,Room Package 044,Room Package,Type A,5,EA,2026-10-08,2026-11-23,STS-003,FALSE
UNT-06175,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-02,02-04-02-045,Plant Item 045,Plant Item,Type B,2,EA,2025-07-18,2025-10-17,STS-002,FALSE
UNT-06176,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-02,02-04-02-046,Facade Panel 046,Facade Panel,Type C,13,EA,2025-11-03,2026-01-09,STS-009,FALSE
UNT-06177,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-03,02-04-03-001,Utility Rack 001,Utility Rack,Type A,10,EA,2025-11-02,2026-01-07,STS-003,FALSE
UNT-06178,PRJ-003,BLD-003-02,LVL-003-02-04,ZON-003-02-04-03,02-04-03-002,Service Module 002,Service Module,Type B,10,M2,2025-08-14,2025-11-20,STS-002,TRUE
