DeliveryID,UnitID,ProjectID,ContractorID,PlannedDeliveryDate,ActualDeliveryDate,DeliveryStatus,QuantityDelivered,TransportBatch,DelayDays
DLV-001713,UNT-05864,PRJ-003,CTR-002,2026-08-31,2026-08-31,Delivered,10,TB-2608-007,0
DLV-001714,UNT-02437,PRJ-001,CTR-008,2025-03-04,2025-03-08,Delayed,6,TB-2503-003,4
DLV-001715,UNT-05051,PRJ-003,CTR-006,2026-06-15,2026-06-18,Delayed,12,TB-2606-007,3
DLV-001716,UNT-02535,PRJ-001,CTR-005,2025-05-23,2025-05-24,Delayed,9,TB-2505-023,1
DLV-001717,UNT-05679,PRJ-003,CTR-003,2025-07-17,2025-07-17,Delivered,14,TB-2507-042,0
DLV-001718,UNT-04995,PRJ-002,CTR-004,2025-05-06,2025-05-22,Delayed,11,TB-2505-032,16
DLV-001719,UNT-03198,PRJ-002,CTR-002,2025-05-01,2025-05-01,Delivered,7,TB-2505-035,0
DLV-001720,UNT-01098,PRJ-001,CTR-003,2024-12-24,2024-12-27,Delayed,12,TB-2412-028,3
DLV-001721,UNT-02107,PRJ-001,CTR-005,2025-12-12,2025-12-21,Delayed,10,TB-2512-040,9
DLV-001722,UNT-02455,PRJ-001,CTR-001,2025-07-20,2025-07-29,Delayed,3,TB-2507-002,9
DLV-001723,UNT-01401,PRJ-001,CTR-002,2026-02-09,2026-02-20,Delayed,8,TB-2602-009,11
DLV-001724,UNT-04494,PRJ-002,CTR-003,2025-02-25,,Planned,12,TB-2502-024,0
DLV-001725,UNT-02394,PRJ-001,CTR-008,2025-07-23,2025-07-23,Delivered,12,TB-2507-010,0
DLV-001726,UNT-06325,PRJ-003,CTR-002,2025-10-19,,Planned,9,TB-2510-007,0
DLV-001727,UNT-02519,PRJ-001,CTR-004,2025-08-23,2025-08-31,Delayed,7,TB-2508-005,8
DLV-001728,UNT-03642,PRJ-002,CTR-002,2025-02-16,2025-02-27,Delayed,6,TB-2502-011,11
DLV-001729,UNT-01046,PRJ-001,CTR-001,2025-02-14,2025-02-14,Delivered,12,TB-2502-022,0
DLV-001730,UNT-06349,PRJ-003,CTR-006,2025-05-11,2025-05-29,Delayed,1,TB-2505-027,18
DLV-001731,UNT-01125,PRJ-001,CTR-008,2025-04-10,2025-04-21,Delayed,12,TB-2504-015,11
DLV-001732,UNT-01798,PRJ-001,CTR-007,2025-05-03,2025-05-08,Delayed,3,TB-2505-040,5
DLV-001733,UNT-05812,PRJ-003,CTR-003,2025-05-14,2025-05-30,Delayed,11,TB-2505-031,16
DLV-001734,UNT-00740,PRJ-001,CTR-006,2026-01-03,2026-01-04,Delayed,10,TB-2601-015,1
DLV-001735,UNT-04676,PRJ-002,CTR-008,2025-10-19,2025-10-28,Delayed,6,TB-2510-045,9
DLV-001736,UNT-03950,PRJ-002,CTR-008,2026-01-17,2026-01-17,Delivered,4,TB-2601-045,0
DLV-001737,UNT-02554,PRJ-001,CTR-001,2026-03-16,2026-03-31,Delayed,1,TB-2603-024,15
DLV-001738,UNT-01967,PRJ-001,CTR-005,2025-10-03,2025-10-19,Delayed,6,TB-2510-035,16
DLV-001739,UNT-04543,PRJ-002,CTR-003,2026-07-12,,Planned,2,TB-2607-019,0
DLV-001740,UNT-00992,PRJ-001,CTR-006,2026-01-22,,Planned,1,TB-2601-005,0
DLV-001741,UNT-06056,PRJ-003,CTR-007,2025-09-07,2025-09-07,Delivered,7,TB-2509-028,0
DLV-001742,UNT-04673,PRJ-002,CTR-003,2025-04-17,2025-05-01,Delayed,2,TB-2504-020,14
DLV-001743,UNT-02089,PRJ-001,CTR-002,2025-09-03,2025-09-04,Delayed,17,TB-2509-044,1
DLV-001744,UNT-02070,PRJ-001,CTR-008,2025-09-29,,Planned,7,TB-2509-012,0
DLV-001745,UNT-02443,PRJ-001,CTR-008,2025-11-25,2025-12-02,Delayed,11,TB-2511-043,7
DLV-001746,UNT-05435,PRJ-003,CTR-004,2026-02-16,2026-02-16,Delivered,9,TB-2602-001,0
DLV-001747,UNT-05929,PRJ-003,CTR-002,2025-12-01,2025-12-02,Delayed,7,TB-2512-040,1
DLV-001748,UNT-01438,PRJ-001,CTR-005,2025-04-29,2025-05-10,Delayed,3,TB-2504-044,11
DLV-001749,UNT-01152,PRJ-001,CTR-001,2026-04-21,,Planned,7,TB-2604-018,0
DLV-001750,UNT-04406,PRJ-002,CTR-004,2025-04-02,2025-04-08,Delayed,6,TB-2504-021,6
DLV-001751,UNT-03134,PRJ-002,CTR-008,2026-02-14,2026-02-14,Delivered,7,TB-2602-002,0
DLV-001752,UNT-05882,PRJ-003,CTR-006,2026-05-18,,Planned,10,TB-2605-015,0
DLV-001753,UNT-05107,PRJ-003,CTR-005,2025-11-14,2025-11-28,Delayed,12,TB-2511-007,14
DLV-001754,UNT-02844,PRJ-002,CTR-002,2025-12-28,2026-01-08,Delayed,1,TB-2512-001,11
DLV-001755,UNT-01694,PRJ-001,CTR-004,2025-11-02,2025-11-06,Delayed,8,TB-2511-038,4
DLV-001756,UNT-06145,PRJ-003,CTR-004,2026-06-13,2026-06-25,Delayed,9,TB-2606-004,12
DLV-001757,UNT-01484,PRJ-001,CTR-006,2025-07-31,2025-08-09,Delayed,16,TB-2507-019,9
DLV-001758,UNT-00637,PRJ-001,CTR-003,2025-04-27,,Planned,12,TB-2504-018,0
DLV-001759,UNT-04061,PRJ-002,CTR-001,2026-05-15,2026-05-15,Delivered,9,TB-2605-023,0
DLV-001760,UNT-05336,PRJ-003,CTR-007,2026-02-01,2026-02-01,Delivered,8,TB-2602-041,0
DLV-001761,UNT-06504,PRJ-003,CTR-006,2026-05-31,2026-05-31,Delivered,10,TB-2605-006,0
DLV-001762,UNT-02628,PRJ-002,CTR-005,2026-01-13,2026-01-15,Delayed,2,TB-2601-009,2
DLV-001763,UNT-01396,PRJ-001,CTR-006,2025-08-25,2025-09-05,Delayed,5,TB-2508-004,11
DLV-001764,UNT-03781,PRJ-002,CTR-002,2025-06-21,2025-06-23,Delayed,12,TB-2506-036,2
DLV-001765,UNT-04302,PRJ-002,CTR-004,2025-11-20,2025-11-24,Delayed,3,TB-2511-013,4
DLV-001766,UNT-04804,PRJ-002,CTR-005,2025-09-26,2025-09-29,Delayed,7,TB-2509-004,3
DLV-001767,UNT-03550,PRJ-002,CTR-007,2025-11-28,2025-12-06,Delayed,11,TB-2511-005,8
DLV-001768,UNT-01394,PRJ-001,CTR-008,2025-11-17,2025-11-17,Delivered,5,TB-2511-017,0
DLV-001769,UNT-05044,PRJ-003,CTR-008,2025-06-05,2025-06-05,Delivered,3,TB-2506-045,0
DLV-001770,UNT-03221,PRJ-002,CTR-004,2025-08-12,2025-08-29,Delayed,5,TB-2508-032,17
DLV-001771,UNT-05745,PRJ-003,CTR-005,2025-08-02,2025-08-03,Delayed,1,TB-2508-004,1
DLV-001772,UNT-00446,PRJ-001,CTR-005,2026-06-03,,Planned,9,TB-2606-026,0
DLV-001773,UNT-06400,PRJ-003,CTR-006,2026-04-07,2026-04-24,Delayed,4,TB-2604-015,17
DLV-001774,UNT-04528,PRJ-002,CTR-004,2025-02-17,2025-02-17,Delivered,10,TB-2502-035,0
DLV-001775,UNT-03701,PRJ-002,CTR-008,2026-04-02,,Planned,9,TB-2604-028,0
DLV-001776,UNT-05158,PRJ-003,CTR-008,2026-05-26,2026-05-30,Delayed,2,TB-2605-029,4
DLV-001777,UNT-00549,PRJ-001,CTR-001,2025-08-11,2025-08-11,Delivered,12,TB-2508-010,0
DLV-001778,UNT-05754,PRJ-003,CTR-003,2026-05-19,2026-05-30,Delayed,10,TB-2605-028,11
DLV-001779,UNT-04923,PRJ-002,CTR-001,2026-02-01,2026-02-13,Delayed,1,TB-2602-040,12
DLV-001780,UNT-01259,PRJ-001,CTR-002,2025-05-23,2025-05-23,Delivered,16,TB-2505-013,0
DLV-001781,UNT-00887,PRJ-001,CTR-003,2026-04-18,2026-05-04,Delayed,19,TB-2604-035,16
DLV-001782,UNT-03207,PRJ-002,CTR-006,2025-11-02,,Planned,1,TB-2511-043,0
DLV-001783,UNT-01412,PRJ-001,CTR-006,2025-04-02,2025-04-19,Delayed,1,TB-2504-009,17
DLV-001784,UNT-03978,PRJ-002,CTR-008,2026-04-25,2026-05-05,Delayed,7,TB-2604-028,10
DLV-001785,UNT-00176,PRJ-001,CTR-006,2025-07-30,,Planned,9,TB-2507-035,0
DLV-001786,UNT-01586,PRJ-001,CTR-001,2025-09-18,2025-09-22,Delayed,5,TB-2509-040,4
DLV-001787,UNT-04849,PRJ-002,CTR-004,2025-09-03,2025-09-03,Delivered,7,TB-2509-016,0
DLV-001788,UNT-02762,PRJ-002,CTR-004,2026-02-21,,Planned,12,TB-2602-001,0
DLV-001789,UNT-00801,PRJ-001,CTR-002,2024-12-23,2024-12-23,Delivered,15,TB-2412-022,0
DLV-001790,UNT-00713,PRJ-001,CTR-003,2026-05-18,2026-05-28,Delayed,14,TB-2605-005,10
DLV-001791,UNT-00702,PRJ-001,CTR-004,2026-02-17,,Planned,9,TB-2602-002,0
DLV-001792,UNT-06043,PRJ-003,CTR-006,2025-06-14,2025-06-17,Delayed,5,TB-2506-021,3
DLV-001793,UNT-01223,PRJ-001,CTR-002,2025-04-02,2025-04-11,Delayed,10,TB-2504-031,9
DLV-001794,UNT-01887,PRJ-001,CTR-008,2025-09-20,2025-09-25,Delayed,9,TB-2509-001,5
DLV-001795,UNT-04714,PRJ-002,CTR-001,2025-10-24,2025-10-24,Delivered,5,TB-2510-013,0
DLV-001796,UNT-00827,PRJ-001,CTR-006,2026-03-31,2026-04-02,Delayed,8,TB-2603-002,2
DLV-001797,UNT-03568,PRJ-002,CTR-001,2026-01-21,2026-02-05,Delayed,10,TB-2601-007,15
DLV-001798,UNT-04338,PRJ-002,CTR-003,2026-04-29,2026-04-29,Delivered,8,TB-2604-002,0
DLV-001799,UNT-04713,PRJ-002,CTR-002,2025-12-04,2025-12-12,Delayed,8,TB-2512-009,8
DLV-001800,UNT-00816,PRJ-001,CTR-001,2025-06-16,2025-06-22,Delayed,9,TB-2506-019,6
DLV-001801,UNT-01354,PRJ-001,CTR-002,2025-03-02,,Planned,8,TB-2503-013,0
DLV-001802,UNT-06207,PRJ-003,CTR-002,2025-08-07,2025-08-08,Delayed,19,TB-2508-020,1
DLV-001803,UNT-02986,PRJ-002,CTR-002,2026-05-04,2026-05-15,Delayed,12,TB-2605-021,11
DLV-001804,UNT-01568,PRJ-001,CTR-007,2025-06-21,2025-07-05,Delayed,5,TB-2506-010,14
DLV-001805,UNT-00429,PRJ-001,CTR-002,2025-08-04,2025-08-04,Delivered,4,TB-2508-031,0
DLV-001806,UNT-03069,PRJ-002,CTR-004,2025-05-01,2025-05-16,Delayed,10,TB-2505-042,15
DLV-001807,UNT-04679,PRJ-002,CTR-001,2025-12-09,2025-12-22,Delayed,5,TB-2512-010,13
DLV-001808,UNT-04649,PRJ-002,CTR-001,2025-04-10,2025-04-18,Delayed,10,TB-2504-032,8
DLV-001809,UNT-03114,PRJ-002,CTR-006,2025-04-27,2025-05-05,Delayed,9,TB-2504-010,8
DLV-001810,UNT-01170,PRJ-001,CTR-005,2025-10-18,,Planned,5,TB-2510-034,0
DLV-001811,UNT-01775,PRJ-001,CTR-006,2025-08-04,2025-08-20,Delayed,10,TB-2508-038,16
DLV-001812,UNT-05405,PRJ-003,CTR-004,2025-11-08,2025-11-08,Delivered,4,TB-2511-040,0
DLV-001813,UNT-05345,PRJ-003,CTR-005,2026-03-09,2026-03-15,Delayed,7,TB-2603-021,6
DLV-001814,UNT-00962,PRJ-001,CTR-001,2025-11-18,,Planned,1,TB-2511-001,0
DLV-001815,UNT-06220,PRJ-003,CTR-004,2026-02-07,,Planned,2,TB-2602-023,0
DLV-001816,UNT-04390,PRJ-002,CTR-008,2025-09-10,2025-09-21,Delayed,4,TB-2509-033,11
DLV-001817,UNT-00941,PRJ-001,CTR-001,2025-02-01,2025-02-05,Delayed,10,TB-2502-029,4
DLV-001818,UNT-05767,PRJ-003,CTR-002,2025-11-11,2025-11-11,Delivered,7,TB-2511-011,0
DLV-001819,UNT-04154,PRJ-002,CTR-001,2025-07-24,,Planned,7,TB-2507-010,0
DLV-001820,UNT-04612,PRJ-002,CTR-001,2025-09-13,2025-09-19,Delayed,2,TB-2509-010,6
DLV-001821,UNT-06081,PRJ-003,CTR-004,2025-11-15,,Planned,7,TB-2511-042,0
DLV-001822,UNT-01580,PRJ-001,CTR-002,2025-11-10,2025-11-22,Delayed,3,TB-2511-006,12
DLV-001823,UNT-04109,PRJ-002,CTR-007,2025-03-11,2025-03-23,Delayed,12,TB-2503-045,12
DLV-001824,UNT-01467,PRJ-001,CTR-001,2025-09-13,2025-09-13,Delivered,10,TB-2509-007,0
DLV-001825,UNT-04141,PRJ-002,CTR-007,2026-02-11,,Planned,10,TB-2602-033,0
DLV-001826,UNT-02014,PRJ-001,CTR-007,2025-09-04,2025-09-18,Delayed,12,TB-2509-008,14
DLV-001827,UNT-02801,PRJ-002,CTR-001,2026-03-19,,Planned,10,TB-2603-042,0
DLV-001828,UNT-04361,PRJ-002,CTR-002,2025-02-27,2025-03-13,Delayed,9,TB-2502-003,14
DLV-001829,UNT-01612,PRJ-001,CTR-008,2025-06-07,,Planned,1,TB-2506-014,0
DLV-001830,UNT-01960,PRJ-001,CTR-001,2025-08-08,2025-08-20,Delayed,5,TB-2508-028,12
DLV-001831,UNT-05647,PRJ-003,CTR-006,2026-02-05,2026-02-22,Delayed,12,TB-2602-022,17
DLV-001832,UNT-03240,PRJ-002,CTR-003,2025-12-23,2025-12-30,Delayed,3,TB-2512-029,7
DLV-001833,UNT-06281,PRJ-003,CTR-007,2025-12-06,2025-12-08,Delayed,7,TB-2512-021,2
DLV-001834,UNT-03877,PRJ-002,CTR-003,2026-03-18,2026-03-18,Delivered,3,TB-2603-019,0
DLV-001835,UNT-03234,PRJ-002,CTR-004,2025-07-11,,Planned,5,TB-2507-033,0
DLV-001836,UNT-01672,PRJ-001,CTR-006,2025-07-20,,Planned,9,TB-2507-023,0
DLV-001837,UNT-00252,PRJ-001,CTR-007,2026-04-07,2026-04-07,Delivered,5,TB-2604-022,0
DLV-001838,UNT-06089,PRJ-003,CTR-003,2026-01-12,2026-01-22,Delayed,17,TB-2601-038,10
DLV-001839,UNT-06487,PRJ-003,CTR-006,2026-06-25,2026-06-27,Delayed,2,TB-2606-028,2
DLV-001840,UNT-01168,PRJ-001,CTR-004,2024-12-13,2024-12-28,Delayed,5,TB-2412-005,15
DLV-001841,UNT-03533,PRJ-002,CTR-002,2026-07-21,2026-07-23,Delayed,10,TB-2607-006,2
DLV-001842,UNT-04680,PRJ-002,CTR-003,2025-04-23,2025-05-05,Delayed,10,TB-2504-033,12
DLV-001843,UNT-02887,PRJ-002,CTR-006,2026-08-04,2026-08-12,Delayed,6,TB-2608-025,8
DLV-001844,UNT-02654,PRJ-002,CTR-006,2025-09-08,,Planned,6,TB-2509-001,0
DLV-001845,UNT-01414,PRJ-001,CTR-002,2025-06-24,2025-06-26,Delayed,13,TB-2506-029,2
DLV-001846,UNT-02766,PRJ-002,CTR-006,2025-10-02,,Planned,8,TB-2510-014,0
DLV-001847,UNT-04068,PRJ-002,CTR-003,2026-05-21,2026-05-21,Delivered,11,TB-2605-039,0
DLV-001848,UNT-00573,PRJ-001,CTR-008,2025-01-10,2025-01-16,Delayed,1,TB-2501-023,6
DLV-001849,UNT-00278,PRJ-001,CTR-008,2026-01-28,,Planned,8,TB-2601-009,0
DLV-001850,UNT-00337,PRJ-001,CTR-004,2025-07-12,2025-07-12,Delivered,2,TB-2507-044,0
DLV-001851,UNT-03235,PRJ-002,CTR-003,2025-04-22,,Planned,10,TB-2504-029,0
DLV-001852,UNT-01062,PRJ-001,CTR-007,2026-05-28,2026-06-03,Delayed,10,TB-2605-018,6
DLV-001853,UNT-02697,PRJ-002,CTR-007,2025-06-19,,Planned,5,TB-2506-042,0
DLV-001854,UNT-03673,PRJ-002,CTR-006,2025-09-24,,Planned,11,TB-2509-038,0
DLV-001855,UNT-04739,PRJ-002,CTR-008,2026-07-05,2026-07-18,Delayed,8,TB-2607-012,13
DLV-001856,UNT-04959,PRJ-002,CTR-005,2025-03-18,2025-03-18,Delivered,5,TB-2503-005,0
DLV-001857,UNT-02397,PRJ-001,CTR-005,2025-03-27,2025-04-10,Delayed,11,TB-2503-043,14
DLV-001858,UNT-06471,PRJ-003,CTR-004,2025-11-12,2025-11-15,Delayed,4,TB-2511-010,3
DLV-001859,UNT-02525,PRJ-001,CTR-004,2026-04-05,2026-04-12,Delayed,7,TB-2604-044,7
DLV-001860,UNT-04500,PRJ-002,CTR-008,2025-04-21,,Planned,2,TB-2504-026,0
DLV-001861,UNT-04855,PRJ-002,CTR-003,2026-07-30,2026-08-14,Delayed,9,TB-2607-030,15
DLV-001862,UNT-02261,PRJ-001,CTR-006,2025-12-24,2026-01-01,Delayed,11,TB-2512-044,8
DLV-001863,UNT-05655,PRJ-003,CTR-006,2025-11-16,2025-11-24,Delayed,2,TB-2511-033,8
DLV-001864,UNT-05720,PRJ-003,CTR-005,2026-03-02,2026-03-16,Delayed,7,TB-2603-002,14
DLV-001865,UNT-03106,PRJ-002,CTR-001,2025-04-21,2025-04-22,Delayed,4,TB-2504-036,1
DLV-001866,UNT-02663,PRJ-002,CTR-001,2025-12-08,2025-12-13,Delayed,8,TB-2512-019,5
DLV-001867,UNT-04084,PRJ-002,CTR-003,2025-10-24,,Planned,9,TB-2510-045,0
DLV-001868,UNT-00215,PRJ-001,CTR-003,2026-02-04,,Planned,11,TB-2602-023,0
DLV-001869,UNT-05152,PRJ-003,CTR-005,2025-11-17,2025-12-01,Delayed,8,TB-2511-032,14
DLV-001870,UNT-01082,PRJ-001,CTR-001,2025-10-03,2025-10-18,Delayed,3,TB-2510-042,15
DLV-001871,UNT-05428,PRJ-003,CTR-004,2025-10-20,2025-11-05,Delayed,6,TB-2510-022,16
DLV-001872,UNT-05917,PRJ-003,CTR-002,2025-12-11,2025-12-22,Delayed,8,TB-2512-016,11
DLV-001873,UNT-00261,PRJ-001,CTR-003,2026-03-22,,Planned,10,TB-2603-036,0
DLV-001874,UNT-06462,PRJ-003,CTR-005,2026-04-26,2026-05-05,Delayed,9,TB-2604-033,9
DLV-001875,UNT-01957,PRJ-001,CTR-002,2025-09-01,2025-09-19,Delayed,2,TB-2509-027,18
DLV-001876,UNT-03627,PRJ-002,CTR-008,2025-02-28,2025-03-08,Delayed,1,TB-2502-017,8
DLV-001877,UNT-06192,PRJ-003,CTR-001,2026-08-23,2026-09-08,Delayed,1,TB-2608-026,16
DLV-001878,UNT-02866,PRJ-002,CTR-003,2025-10-16,,Planned,4,TB-2510-043,0
DLV-001879,UNT-06054,PRJ-003,CTR-008,2026-04-15,2026-05-02,Delayed,11,TB-2604-040,17
DLV-001880,UNT-00918,PRJ-001,CTR-001,2025-07-02,,Planned,2,TB-2507-024,0
DLV-001881,UNT-05418,PRJ-003,CTR-001,2026-02-04,2026-02-17,Delayed,3,TB-2602-031,13
DLV-001882,UNT-03314,PRJ-002,CTR-005,2025-03-12,2025-03-24,Delayed,13,TB-2503-017,12
DLV-001883,UNT-04179,PRJ-002,CTR-004,2025-05-17,2025-05-17,Delivered,7,TB-2505-004,0
DLV-001884,UNT-02591,PRJ-002,CTR-006,2025-10-23,2025-11-10,Delayed,11,TB-2510-039,18
DLV-001885,UNT-05960,PRJ-003,CTR-002,2026-09-06,2026-09-06,Delivered,4,TB-2609-007,0
DLV-001886,UNT-02203,PRJ-001,CTR-005,2025-02-28,2025-03-03,Delayed,17,TB-2502-026,3
DLV-001887,UNT-04202,PRJ-002,CTR-004,2026-05-11,,Planned,6,TB-2605-038,0
DLV-001888,UNT-05090,PRJ-003,CTR-004,2026-03-21,2026-03-24,Delayed,10,TB-2603-040,3
DLV-001889,UNT-04930,PRJ-002,CTR-001,2025-11-11,,Planned,2,TB-2511-013,0
DLV-001890,UNT-05771,PRJ-003,CTR-004,2026-07-27,2026-07-29,Delayed,17,TB-2607-008,2
DLV-001891,UNT-05112,PRJ-003,CTR-001,2025-05-07,2025-05-16,Delayed,2,TB-2505-018,9
DLV-001892,UNT-04493,PRJ-002,CTR-001,2026-05-24,2026-05-25,Delayed,1,TB-2605-044,1
DLV-001893,UNT-06273,PRJ-003,CTR-006,2026-01-23,2026-02-07,Delayed,6,TB-2601-018,15
DLV-001894,UNT-00151,PRJ-001,CTR-006,2025-10-24,2025-10-28,Delayed,16,TB-2510-029,4
DLV-001895,UNT-05469,PRJ-003,CTR-007,2026-07-02,2026-07-04,Delayed,2,TB-2607-038,2
DLV-001896,UNT-02590,PRJ-002,CTR-007,2025-08-16,2025-08-22,Delayed,20,TB-2508-036,6
DLV-001897,UNT-01336,PRJ-001,CTR-007,2025-03-21,,Planned,3,TB-2503-009,0
DLV-001898,UNT-00326,PRJ-001,CTR-001,2025-12-12,,Planned,5,TB-2512-011,0
DLV-001899,UNT-03666,PRJ-002,CTR-003,2025-08-13,2025-08-20,Delayed,9,TB-2508-025,7
DLV-001900,UNT-02780,PRJ-002,CTR-007,2025-09-16,,Planned,6,TB-2509-022,0
