PlanID,UnitID,ProjectID,PlannedStatusID,PlannedDate,PlannedQuantity,BaselineVersion,PlanMonth
PLN-026757,UNT-05352,PRJ-003,STS-004,2026-08-23,1,BL-02,2026-08
PLN-026758,UNT-05352,PRJ-003,STS-005,2026-09-18,1,BL-01,2026-09
PLN-026759,UNT-05352,PRJ-003,STS-006,2026-10-03,1,BL-01,2026-10
PLN-026760,UNT-05352,PRJ-003,STS-007,2026-10-30,1,BL-01,2026-10
PLN-026761,UNT-05353,PRJ-003,STS-002,2025-10-23,2,BL-02,2025-10
PLN-026762,UNT-05353,PRJ-003,STS-004,2025-11-17,2,BL-01,2025-11
PLN-026763,UNT-05353,PRJ-003,STS-005,2025-11-29,2,BL-01,2025-11
PLN-026764,UNT-05353,PRJ-003,STS-006,2025-12-25,2,BL-02,2025-12
PLN-026765,UNT-05353,PRJ-003,STS-007,2026-01-12,2,BL-01,2026-01
PLN-026766,UNT-05354,PRJ-003,STS-002,2026-04-23,4,BL-01,2026-04
PLN-026767,UNT-05354,PRJ-003,STS-004,2026-05-30,4,BL-02,2026-05
PLN-026768,UNT-05354,PRJ-003,STS-005,2026-06-04,4,BL-01,2026-06
PLN-026769,UNT-05354,PRJ-003,STS-006,2026-07-10,4,BL-02,2026-07
PLN-026770,UNT-05354,PRJ-003,STS-007,2026-08-07,4,BL-02,2026-08
PLN-026771,UNT-05355,PRJ-003,STS-002,2025-09-09,2,BL-02,2025-09
PLN-026772,UNT-05355,PRJ-003,STS-004,2025-10-07,2,BL-02,2025-10
PLN-026773,UNT-05355,PRJ-003,STS-005,2025-10-15,2,BL-01,2025-10
PLN-026774,UNT-05355,PRJ-003,STS-006,2025-11-12,2,BL-02,2025-11
PLN-026775,UNT-05355,PRJ-003,STS-007,2025-12-04,2,BL-01,2025-12
PLN-026776,UNT-05356,PRJ-003,STS-002,2025-10-23,15,BL-02,2025-10
PLN-026777,UNT-05356,PRJ-003,STS-004,2025-11-18,15,BL-01,2025-11
PLN-026778,UNT-05356,PRJ-003,STS-005,2025-12-03,15,BL-01,2025-12
PLN-026779,UNT-05356,PRJ-003,STS-006,2026-01-06,15,BL-01,2026-01
PLN-026780,UNT-05356,PRJ-003,STS-007,2026-01-18,15,BL-01,2026-01
PLN-026781,UNT-05357,PRJ-003,STS-002,2026-02-17,10,BL-01,2026-02
PLN-026782,UNT-05357,PRJ-003,STS-004,2026-03-07,10,BL-02,2026-03
PLN-026783,UNT-05357,PRJ-003,STS-005,2026-04-01,10,BL-01,2026-04
PLN-026784,UNT-05357,PRJ-003,STS-006,2026-04-16,10,BL-02,2026-04
PLN-026785,UNT-05357,PRJ-003,STS-007,2026-05-18,10,BL-02,2026-05
PLN-026786,UNT-05358,PRJ-003,STS-002,2025-10-18,7,BL-02,2025-10
PLN-026787,UNT-05358,PRJ-003,STS-004,2025-11-11,7,BL-02,2025-11
PLN-026788,UNT-05358,PRJ-003,STS-005,2025-12-04,7,BL-01,2025-12
PLN-026789,UNT-05358,PRJ-003,STS-006,2025-12-22,7,BL-02,2025-12
PLN-026790,UNT-05358,PRJ-003,STS-007,2026-01-16,7,BL-01,2026-01
PLN-026791,UNT-05359,PRJ-003,STS-002,2025-06-25,3,BL-01,2025-06
PLN-026792,UNT-05359,PRJ-003,STS-004,2025-07-09,3,BL-02,2025-07
PLN-026793,UNT-05359,PRJ-003,STS-005,2025-08-04,3,BL-01,2025-08
PLN-026794,UNT-05359,PRJ-003,STS-006,2025-08-28,3,BL-02,2025-08
PLN-026795,UNT-05359,PRJ-003,STS-007,2025-09-08,3,BL-02,2025-09
PLN-026796,UNT-05360,PRJ-003,STS-002,2026-04-24,2,BL-01,2026-04
PLN-026797,UNT-05360,PRJ-003,STS-004,2026-05-18,2,BL-01,2026-05
PLN-026798,UNT-05360,PRJ-003,STS-005,2026-06-01,2,BL-01,2026-06
PLN-026799,UNT-05360,PRJ-003,STS-006,2026-06-28,2,BL-01,2026-06
PLN-026800,UNT-05360,PRJ-003,STS-007,2026-07-17,2,BL-02,2026-07
PLN-026801,UNT-05361,PRJ-003,STS-002,2026-04-30,19,BL-02,2026-04
PLN-026802,UNT-05361,PRJ-003,STS-004,2026-06-05,19,BL-01,2026-06
PLN-026803,UNT-05361,PRJ-003,STS-005,2026-06-09,19,BL-02,2026-06
PLN-026804,UNT-05361,PRJ-003,STS-006,2026-07-14,19,BL-02,2026-07
PLN-026805,UNT-05361,PRJ-003,STS-007,2026-08-03,19,BL-02,2026-08
PLN-026806,UNT-05362,PRJ-003,STS-002,2026-07-27,14,BL-02,2026-07
PLN-026807,UNT-05362,PRJ-003,STS-004,2026-08-14,14,BL-01,2026-08
PLN-026808,UNT-05362,PRJ-003,STS-005,2026-09-01,14,BL-01,2026-09
PLN-026809,UNT-05362,PRJ-003,STS-006,2026-09-29,14,BL-02,2026-09
PLN-026810,UNT-05362,PRJ-003,STS-007,2026-10-24,14,BL-02,2026-10
PLN-026811,UNT-05363,PRJ-003,STS-002,2026-05-27,2,BL-01,2026-05
PLN-026812,UNT-05363,PRJ-003,STS-004,2026-06-13,2,BL-02,2026-06
PLN-026813,UNT-05363,PRJ-003,STS-005,2026-07-07,2,BL-02,2026-07
PLN-026814,UNT-05363,PRJ-003,STS-006,2026-07-28,2,BL-01,2026-07
PLN-026815,UNT-05363,PRJ-003,STS-007,2026-08-14,2,BL-02,2026-08
PLN-026816,UNT-05364,PRJ-003,STS-002,2026-10-24,8,BL-02,2026-10
PLN-026817,UNT-05364,PRJ-003,STS-004,2026-11-30,8,BL-02,2026-11
PLN-026818,UNT-05364,PRJ-003,STS-005,2026-12-06,8,BL-01,2026-12
PLN-026819,UNT-05364,PRJ-003,STS-006,2027-01-13,8,BL-02,2027-01
PLN-026820,UNT-05364,PRJ-003,STS-007,2027-01-25,8,BL-02,2027-01
PLN-026821,UNT-05365,PRJ-003,STS-002,2026-03-25,11,BL-01,2026-03
PLN-026822,UNT-05365,PRJ-003,STS-004,2026-04-06,11,BL-02,2026-04
PLN-026823,UNT-05365,PRJ-003,STS-005,2026-04-24,11,BL-01,2026-04
PLN-026824,UNT-05365,PRJ-003,STS-006,2026-05-28,11,BL-01,2026-05
PLN-026825,UNT-05365,PRJ-003,STS-007,2026-06-20,11,BL-01,2026-06
PLN-026826,UNT-05366,PRJ-003,STS-002,2025-06-09,3,BL-02,2025-06
PLN-026827,UNT-05366,PRJ-003,STS-004,2025-07-02,3,BL-02,2025-07
PLN-026828,UNT-05366,PRJ-003,STS-005,2025-07-17,3,BL-01,2025-07
PLN-026829,UNT-05366,PRJ-003,STS-006,2025-08-04,3,BL-01,2025-08
PLN-026830,UNT-05366,PRJ-003,STS-007,2025-09-05,3,BL-01,2025-09
PLN-026831,UNT-05367,PRJ-003,STS-002,2026-05-03,10,BL-01,2026-05
PLN-026832,UNT-05367,PRJ-003,STS-004,2026-05-26,10,BL-02,2026-05
PLN-026833,UNT-05367,PRJ-003,STS-005,2026-06-24,10,BL-01,2026-06
PLN-026834,UNT-05367,PRJ-003,STS-006,2026-07-13,10,BL-01,2026-07
PLN-026835,UNT-05367,PRJ-003,STS-007,2026-08-06,10,BL-01,2026-08
PLN-026836,UNT-05368,PRJ-003,STS-002,2025-06-03,3,BL-01,2025-06
PLN-026837,UNT-05368,PRJ-003,STS-004,2025-06-28,3,BL-02,2025-06
PLN-026838,UNT-05368,PRJ-003,STS-005,2025-07-16,3,BL-02,2025-07
PLN-026839,UNT-05368,PRJ-003,STS-006,2025-08-08,3,BL-01,2025-08
PLN-026840,UNT-05368,PRJ-003,STS-007,2025-09-02,3,BL-02,2025-09
PLN-026841,UNT-05369,PRJ-003,STS-002,2026-05-25,3,BL-01,2026-05
PLN-026842,UNT-05369,PRJ-003,STS-004,2026-06-19,3,BL-01,2026-06
PLN-026843,UNT-05369,PRJ-003,STS-005,2026-06-29,3,BL-01,2026-06
PLN-026844,UNT-05369,PRJ-003,STS-006,2026-08-03,3,BL-02,2026-08
PLN-026845,UNT-05369,PRJ-003,STS-007,2026-08-21,3,BL-01,2026-08
PLN-026846,UNT-05370,PRJ-003,STS-002,2026-09-08,13,BL-02,2026-09
PLN-026847,UNT-05370,PRJ-003,STS-004,2026-10-01,13,BL-01,2026-10
PLN-026848,UNT-05370,PRJ-003,STS-005,2026-10-15,13,BL-02,2026-10
PLN-026849,UNT-05370,PRJ-003,STS-006,2026-11-06,13,BL-02,2026-11
PLN-026850,UNT-05370,PRJ-003,STS-007,2026-11-29,13,BL-02,2026-11
PLN-026851,UNT-05371,PRJ-003,STS-002,2025-06-21,2,BL-02,2025-06
PLN-026852,UNT-05371,PRJ-003,STS-004,2025-07-27,2,BL-02,2025-07
PLN-026853,UNT-05371,PRJ-003,STS-005,2025-08-16,2,BL-01,2025-08
PLN-026854,UNT-05371,PRJ-003,STS-006,2025-08-30,2,BL-01,2025-08
PLN-026855,UNT-05371,PRJ-003,STS-007,2025-10-02,2,BL-01,2025-10
PLN-026856,UNT-05372,PRJ-003,STS-002,2026-10-25,8,BL-02,2026-10
PLN-026857,UNT-05372,PRJ-003,STS-004,2026-11-18,8,BL-01,2026-11
PLN-026858,UNT-05372,PRJ-003,STS-005,2026-11-25,8,BL-01,2026-11
PLN-026859,UNT-05372,PRJ-003,STS-006,2027-01-01,8,BL-02,2027-01
PLN-026860,UNT-05372,PRJ-003,STS-007,2027-01-14,8,BL-02,2027-01
PLN-026861,UNT-05373,PRJ-003,STS-002,2026-03-07,4,BL-01,2026-03
PLN-026862,UNT-05373,PRJ-003,STS-004,2026-03-27,4,BL-01,2026-03
PLN-026863,UNT-05373,PRJ-003,STS-005,2026-04-10,4,BL-02,2026-04
PLN-026864,UNT-05373,PRJ-003,STS-006,2026-05-03,4,BL-01,2026-05
PLN-026865,UNT-05373,PRJ-003,STS-007,2026-05-29,4,BL-02,2026-05
PLN-026866,UNT-05374,PRJ-003,STS-002,2025-10-19,3,BL-02,2025-10
PLN-026867,UNT-05374,PRJ-003,STS-004,2025-11-15,3,BL-02,2025-11
PLN-026868,UNT-05374,PRJ-003,STS-005,2025-12-02,3,BL-01,2025-12
PLN-026869,UNT-05374,PRJ-003,STS-006,2025-12-26,3,BL-02,2025-12
PLN-026870,UNT-05374,PRJ-003,STS-007,2026-01-16,3,BL-02,2026-01
PLN-026871,UNT-05375,PRJ-003,STS-002,2025-11-18,4,BL-02,2025-11
PLN-026872,UNT-05375,PRJ-003,STS-004,2025-12-20,4,BL-01,2025-12
PLN-026873,UNT-05375,PRJ-003,STS-005,2026-01-03,4,BL-02,2026-01
PLN-026874,UNT-05375,PRJ-003,STS-006,2026-01-31,4,BL-02,2026-01
PLN-026875,UNT-05375,PRJ-003,STS-007,2026-02-23,4,BL-02,2026-02
PLN-026876,UNT-05376,PRJ-003,STS-002,2025-10-20,5,BL-01,2025-10
PLN-026877,UNT-05376,PRJ-003,STS-004,2025-11-11,5,BL-02,2025-11
PLN-026878,UNT-05376,PRJ-003,STS-005,2025-12-07,5,BL-02,2025-12
PLN-026879,UNT-05376,PRJ-003,STS-006,2026-01-01,5,BL-02,2026-01
PLN-026880,UNT-05376,PRJ-003,STS-007,2026-01-12,5,BL-02,2026-01
PLN-026881,UNT-05377,PRJ-003,STS-002,2026-04-16,4,BL-01,2026-04
PLN-026882,UNT-05377,PRJ-003,STS-004,2026-05-11,4,BL-01,2026-05
PLN-026883,UNT-05377,PRJ-003,STS-005,2026-05-17,4,BL-02,2026-05
PLN-026884,UNT-05377,PRJ-003,STS-006,2026-06-17,4,BL-01,2026-06
PLN-026885,UNT-05377,PRJ-003,STS-007,2026-07-16,4,BL-02,2026-07
PLN-026886,UNT-05378,PRJ-003,STS-002,2026-04-03,7,BL-02,2026-04
PLN-026887,UNT-05378,PRJ-003,STS-004,2026-04-25,7,BL-02,2026-04
PLN-026888,UNT-05378,PRJ-003,STS-005,2026-05-08,7,BL-02,2026-05
PLN-026889,UNT-05378,PRJ-003,STS-006,2026-06-12,7,BL-02,2026-06
PLN-026890,UNT-05378,PRJ-003,STS-007,2026-07-05,7,BL-02,2026-07
PLN-026891,UNT-05379,PRJ-003,STS-002,2025-11-13,7,BL-01,2025-11
PLN-026892,UNT-05379,PRJ-003,STS-004,2025-12-11,7,BL-02,2025-12
PLN-026893,UNT-05379,PRJ-003,STS-005,2025-12-23,7,BL-01,2025-12
PLN-026894,UNT-05379,PRJ-003,STS-006,2026-02-01,7,BL-01,2026-02
PLN-026895,UNT-05379,PRJ-003,STS-007,2026-02-13,7,BL-02,2026-02
PLN-026896,UNT-05380,PRJ-003,STS-002,2026-05-30,2,BL-02,2026-05
PLN-026897,UNT-05380,PRJ-003,STS-004,2026-06-18,2,BL-01,2026-06
PLN-026898,UNT-05380,PRJ-003,STS-005,2026-07-01,2,BL-02,2026-07
PLN-026899,UNT-05380,PRJ-003,STS-006,2026-07-28,2,BL-02,2026-07
PLN-026900,UNT-05380,PRJ-003,STS-007,2026-08-31,2,BL-02,2026-08
PLN-026901,UNT-05381,PRJ-003,STS-002,2026-11-09,6,BL-02,2026-11
PLN-026902,UNT-05381,PRJ-003,STS-004,2026-11-27,6,BL-02,2026-11
PLN-026903,UNT-05381,PRJ-003,STS-005,2026-12-18,6,BL-02,2026-12
PLN-026904,UNT-05381,PRJ-003,STS-006,2027-01-01,6,BL-01,2027-01
PLN-026905,UNT-05381,PRJ-003,STS-007,2027-02-05,6,BL-02,2027-02
PLN-026906,UNT-05382,PRJ-003,STS-002,2026-06-01,9,BL-01,2026-06
PLN-026907,UNT-05382,PRJ-003,STS-004,2026-07-01,9,BL-02,2026-07
PLN-026908,UNT-05382,PRJ-003,STS-005,2026-07-18,9,BL-01,2026-07
PLN-026909,UNT-05382,PRJ-003,STS-006,2026-07-30,9,BL-02,2026-07
PLN-026910,UNT-05382,PRJ-003,STS-007,2026-09-04,9,BL-01,2026-09
PLN-026911,UNT-05383,PRJ-003,STS-002,2025-11-09,8,BL-02,2025-11
PLN-026912,UNT-05383,PRJ-003,STS-004,2025-12-05,8,BL-02,2025-12
PLN-026913,UNT-05383,PRJ-003,STS-005,2025-12-26,8,BL-02,2025-12
PLN-026914,UNT-05383,PRJ-003,STS-006,2026-01-15,8,BL-02,2026-01
PLN-026915,UNT-05383,PRJ-003,STS-007,2026-02-14,8,BL-01,2026-02
PLN-026916,UNT-05384,PRJ-003,STS-002,2026-06-14,11,BL-02,2026-06
PLN-026917,UNT-05384,PRJ-003,STS-004,2026-07-15,11,BL-01,2026-07
PLN-026918,UNT-05384,PRJ-003,STS-005,2026-07-30,11,BL-02,2026-07
PLN-026919,UNT-05384,PRJ-003,STS-006,2026-08-17,11,BL-02,2026-08
PLN-026920,UNT-05384,PRJ-003,STS-007,2026-09-11,11,BL-02,2026-09
PLN-026921,UNT-05385,PRJ-003,STS-002,2026-04-11,10,BL-02,2026-04
PLN-026922,UNT-05385,PRJ-003,STS-004,2026-05-08,10,BL-02,2026-05
PLN-026923,UNT-05385,PRJ-003,STS-005,2026-05-11,10,BL-02,2026-05
PLN-026924,UNT-05385,PRJ-003,STS-006,2026-06-11,10,BL-02,2026-06
PLN-026925,UNT-05385,PRJ-003,STS-007,2026-06-28,10,BL-02,2026-06
PLN-026926,UNT-05386,PRJ-003,STS-002,2025-10-07,5,BL-01,2025-10
PLN-026927,UNT-05386,PRJ-003,STS-004,2025-11-02,5,BL-01,2025-11
PLN-026928,UNT-05386,PRJ-003,STS-005,2025-11-27,5,BL-01,2025-11
PLN-026929,UNT-05386,PRJ-003,STS-006,2025-12-10,5,BL-01,2025-12
PLN-026930,UNT-05386,PRJ-003,STS-007,2026-01-15,5,BL-01,2026-01
PLN-026931,UNT-05387,PRJ-003,STS-002,2025-05-30,9,BL-02,2025-05
PLN-026932,UNT-05387,PRJ-003,STS-004,2025-06-16,9,BL-02,2025-06
PLN-026933,UNT-05387,PRJ-003,STS-005,2025-07-03,9,BL-01,2025-07
PLN-026934,UNT-05387,PRJ-003,STS-006,2025-08-08,9,BL-01,2025-08
PLN-026935,UNT-05387,PRJ-003,STS-007,2025-08-28,9,BL-02,2025-08
PLN-026936,UNT-05388,PRJ-003,STS-002,2025-09-25,4,BL-01,2025-09
PLN-026937,UNT-05388,PRJ-003,STS-004,2025-10-17,4,BL-01,2025-10
PLN-026938,UNT-05388,PRJ-003,STS-005,2025-11-04,4,BL-02,2025-11
PLN-026939,UNT-05388,PRJ-003,STS-006,2025-11-25,4,BL-02,2025-11
PLN-026940,UNT-05388,PRJ-003,STS-007,2025-12-25,4,BL-02,2025-12
PLN-026941,UNT-05389,PRJ-003,STS-002,2026-04-20,5,BL-01,2026-04
PLN-026942,UNT-05389,PRJ-003,STS-004,2026-05-15,5,BL-01,2026-05
PLN-026943,UNT-05389,PRJ-003,STS-005,2026-06-14,5,BL-01,2026-06
PLN-026944,UNT-05389,PRJ-003,STS-006,2026-06-27,5,BL-01,2026-06
PLN-026945,UNT-05389,PRJ-003,STS-007,2026-07-23,5,BL-02,2026-07
PLN-026946,UNT-05390,PRJ-003,STS-002,2025-07-06,2,BL-02,2025-07
PLN-026947,UNT-05390,PRJ-003,STS-004,2025-07-31,2,BL-01,2025-07
PLN-026948,UNT-05390,PRJ-003,STS-005,2025-08-31,2,BL-01,2025-08
PLN-026949,UNT-05390,PRJ-003,STS-006,2025-09-09,2,BL-01,2025-09
PLN-026950,UNT-05390,PRJ-003,STS-007,2025-10-04,2,BL-02,2025-10
PLN-026951,UNT-05391,PRJ-003,STS-002,2026-10-18,4,BL-02,2026-10
PLN-026952,UNT-05391,PRJ-003,STS-004,2026-11-08,4,BL-01,2026-11
PLN-026953,UNT-05391,PRJ-003,STS-005,2026-12-05,4,BL-01,2026-12
PLN-026954,UNT-05391,PRJ-003,STS-006,2026-12-28,4,BL-01,2026-12
PLN-026955,UNT-05391,PRJ-003,STS-007,2027-01-21,4,BL-02,2027-01
PLN-026956,UNT-05392,PRJ-003,STS-002,2026-04-16,6,BL-01,2026-04
PLN-026957,UNT-05392,PRJ-003,STS-004,2026-05-06,6,BL-01,2026-05
PLN-026958,UNT-05392,PRJ-003,STS-005,2026-05-26,6,BL-01,2026-05
PLN-026959,UNT-05392,PRJ-003,STS-006,2026-06-15,6,BL-01,2026-06
PLN-026960,UNT-05392,PRJ-003,STS-007,2026-07-20,6,BL-01,2026-07
PLN-026961,UNT-05393,PRJ-003,STS-002,2026-05-18,2,BL-01,2026-05
PLN-026962,UNT-05393,PRJ-003,STS-004,2026-06-10,2,BL-02,2026-06
PLN-026963,UNT-05393,PRJ-003,STS-005,2026-07-01,2,BL-01,2026-07
PLN-026964,UNT-05393,PRJ-003,STS-006,2026-07-26,2,BL-01,2026-07
PLN-026965,UNT-05393,PRJ-003,STS-007,2026-08-15,2,BL-02,2026-08
PLN-026966,UNT-05394,PRJ-003,STS-002,2026-11-02,6,BL-01,2026-11
PLN-026967,UNT-05394,PRJ-003,STS-004,2026-11-17,6,BL-01,2026-11
PLN-026968,UNT-05394,PRJ-003,STS-005,2026-12-04,6,BL-01,2026-12
PLN-026969,UNT-05394,PRJ-003,STS-006,2026-12-28,6,BL-02,2026-12
PLN-026970,UNT-05394,PRJ-003,STS-007,2027-01-31,6,BL-01,2027-01
PLN-026971,UNT-05395,PRJ-003,STS-002,2025-06-21,5,BL-01,2025-06
PLN-026972,UNT-05395,PRJ-003,STS-004,2025-07-09,5,BL-01,2025-07
PLN-026973,UNT-05395,PRJ-003,STS-005,2025-07-31,5,BL-02,2025-07
PLN-026974,UNT-05395,PRJ-003,STS-006,2025-08-25,5,BL-02,2025-08
PLN-026975,UNT-05395,PRJ-003,STS-007,2025-09-21,5,BL-01,2025-09
PLN-026976,UNT-05396,PRJ-003,STS-002,2026-09-20,11,BL-01,2026-09
PLN-026977,UNT-05396,PRJ-003,STS-004,2026-10-16,11,BL-02,2026-10
PLN-026978,UNT-05396,PRJ-003,STS-005,2026-11-01,11,BL-01,2026-11
PLN-026979,UNT-05396,PRJ-003,STS-006,2026-12-01,11,BL-02,2026-12
PLN-026980,UNT-05396,PRJ-003,STS-007,2026-12-24,11,BL-01,2026-12
PLN-026981,UNT-05397,PRJ-003,STS-002,2025-09-06,4,BL-02,2025-09
PLN-026982,UNT-05397,PRJ-003,STS-004,2025-10-03,4,BL-01,2025-10
PLN-026983,UNT-05397,PRJ-003,STS-005,2025-10-24,4,BL-02,2025-10
PLN-026984,UNT-05397,PRJ-003,STS-006,2025-11-22,4,BL-01,2025-11
PLN-026985,UNT-05397,PRJ-003,STS-007,2025-12-09,4,BL-02,2025-12
PLN-026986,UNT-05398,PRJ-003,STS-002,2026-01-16,7,BL-01,2026-01
PLN-026987,UNT-05398,PRJ-003,STS-004,2026-02-16,7,BL-02,2026-02
PLN-026988,UNT-05398,PRJ-003,STS-005,2026-02-28,7,BL-02,2026-02
PLN-026989,UNT-05398,PRJ-003,STS-006,2026-04-02,7,BL-01,2026-04
PLN-026990,UNT-05398,PRJ-003,STS-007,2026-04-16,7,BL-01,2026-04
PLN-026991,UNT-05399,PRJ-003,STS-002,2026-03-24,8,BL-01,2026-03
PLN-026992,UNT-05399,PRJ-003,STS-004,2026-04-22,8,BL-01,2026-04
PLN-026993,UNT-05399,PRJ-003,STS-005,2026-05-18,8,BL-01,2026-05
PLN-026994,UNT-05399,PRJ-003,STS-006,2026-05-31,8,BL-01,2026-05
PLN-026995,UNT-05399,PRJ-003,STS-007,2026-07-04,8,BL-02,2026-07
PLN-026996,UNT-05400,PRJ-003,STS-002,2025-06-26,1,BL-02,2025-06
PLN-026997,UNT-05400,PRJ-003,STS-004,2025-07-14,1,BL-02,2025-07
PLN-026998,UNT-05400,PRJ-003,STS-005,2025-08-04,1,BL-02,2025-08
PLN-026999,UNT-05400,PRJ-003,STS-006,2025-08-25,1,BL-01,2025-08
PLN-027000,UNT-05400,PRJ-003,STS-007,2025-09-16,1,BL-02,2025-09
PLN-027001,UNT-05401,PRJ-003,STS-002,2026-09-19,12,BL-01,2026-09
PLN-027002,UNT-05401,PRJ-003,STS-004,2026-10-27,12,BL-01,2026-10
PLN-027003,UNT-05401,PRJ-003,STS-005,2026-11-04,12,BL-01,2026-11
PLN-027004,UNT-05401,PRJ-003,STS-006,2026-11-23,12,BL-01,2026-11
PLN-027005,UNT-05401,PRJ-003,STS-007,2026-12-26,12,BL-01,2026-12
PLN-027006,UNT-05402,PRJ-003,STS-002,2025-08-28,10,BL-01,2025-08
PLN-027007,UNT-05402,PRJ-003,STS-004,2025-10-08,10,BL-01,2025-10
PLN-027008,UNT-05402,PRJ-003,STS-005,2025-10-14,10,BL-02,2025-10
PLN-027009,UNT-05402,PRJ-003,STS-006,2025-11-15,10,BL-01,2025-11
PLN-027010,UNT-05402,PRJ-003,STS-007,2025-12-05,10,BL-01,2025-12
PLN-027011,UNT-05403,PRJ-003,STS-002,2026-06-03,5,BL-02,2026-06
PLN-027012,UNT-05403,PRJ-003,STS-004,2026-07-01,5,BL-01,2026-07
PLN-027013,UNT-05403,PRJ-003,STS-005,2026-07-26,5,BL-02,2026-07
PLN-027014,UNT-05403,PRJ-003,STS-006,2026-08-06,5,BL-02,2026-08
PLN-027015,UNT-05403,PRJ-003,STS-007,2026-09-08,5,BL-02,2026-09
PLN-027016,UNT-05404,PRJ-003,STS-002,2026-06-19,15,BL-01,2026-06
PLN-027017,UNT-05404,PRJ-003,STS-004,2026-06-30,15,BL-02,2026-06
PLN-027018,UNT-05404,PRJ-003,STS-005,2026-07-14,15,BL-02,2026-07
PLN-027019,UNT-05404,PRJ-003,STS-006,2026-08-09,15,BL-01,2026-08
PLN-027020,UNT-05404,PRJ-003,STS-007,2026-09-12,15,BL-02,2026-09
PLN-027021,UNT-05405,PRJ-003,STS-002,2025-11-28,4,BL-01,2025-11
PLN-027022,UNT-05405,PRJ-003,STS-004,2026-01-03,4,BL-02,2026-01
PLN-027023,UNT-05405,PRJ-003,STS-005,2026-01-08,4,BL-02,2026-01
PLN-027024,UNT-05405,PRJ-003,STS-006,2026-02-05,4,BL-01,2026-02
PLN-027025,UNT-05405,PRJ-003,STS-007,2026-03-07,4,BL-01,2026-03
PLN-027026,UNT-05406,PRJ-003,STS-002,2026-10-25,11,BL-02,2026-10
PLN-027027,UNT-05406,PRJ-003,STS-004,2026-11-19,11,BL-02,2026-11
PLN-027028,UNT-05406,PRJ-003,STS-005,2026-11-22,11,BL-02,2026-11
PLN-027029,UNT-05406,PRJ-003,STS-006,2026-12-22,11,BL-02,2026-12
PLN-027030,UNT-05406,PRJ-003,STS-007,2027-01-09,11,BL-01,2027-01
PLN-027031,UNT-05407,PRJ-003,STS-002,2026-03-15,5,BL-01,2026-03
PLN-027032,UNT-05407,PRJ-003,STS-004,2026-04-11,5,BL-01,2026-04
PLN-027033,UNT-05407,PRJ-003,STS-005,2026-05-04,5,BL-01,2026-05
PLN-027034,UNT-05407,PRJ-003,STS-006,2026-05-20,5,BL-02,2026-05
PLN-027035,UNT-05407,PRJ-003,STS-007,2026-06-25,5,BL-01,2026-06
PLN-027036,UNT-05408,PRJ-003,STS-002,2026-07-31,12,BL-02,2026-07
PLN-027037,UNT-05408,PRJ-003,STS-004,2026-08-24,12,BL-02,2026-08
PLN-027038,UNT-05408,PRJ-003,STS-005,2026-09-11,12,BL-02,2026-09
PLN-027039,UNT-05408,PRJ-003,STS-006,2026-10-14,12,BL-02,2026-10
PLN-027040,UNT-05408,PRJ-003,STS-007,2026-11-11,12,BL-02,2026-11
PLN-027041,UNT-05409,PRJ-003,STS-002,2026-01-15,12,BL-02,2026-01
PLN-027042,UNT-05409,PRJ-003,STS-004,2026-02-02,12,BL-02,2026-02
PLN-027043,UNT-05409,PRJ-003,STS-005,2026-02-16,12,BL-01,2026-02
PLN-027044,UNT-05409,PRJ-003,STS-006,2026-03-13,12,BL-02,2026-03
PLN-027045,UNT-05409,PRJ-003,STS-007,2026-04-17,12,BL-01,2026-04
PLN-027046,UNT-05410,PRJ-003,STS-002,2026-01-04,20,BL-02,2026-01
PLN-027047,UNT-05410,PRJ-003,STS-004,2026-02-13,20,BL-01,2026-02
PLN-027048,UNT-05410,PRJ-003,STS-005,2026-03-01,20,BL-01,2026-03
PLN-027049,UNT-05410,PRJ-003,STS-006,2026-03-25,20,BL-01,2026-03
PLN-027050,UNT-05410,PRJ-003,STS-007,2026-04-16,20,BL-01,2026-04
PLN-027051,UNT-05411,PRJ-003,STS-002,2026-05-14,10,BL-02,2026-05
PLN-027052,UNT-05411,PRJ-003,STS-004,2026-05-30,10,BL-01,2026-05
PLN-027053,UNT-05411,PRJ-003,STS-005,2026-06-27,10,BL-01,2026-06
PLN-027054,UNT-05411,PRJ-003,STS-006,2026-07-16,10,BL-01,2026-07
PLN-027055,UNT-05411,PRJ-003,STS-007,2026-08-19,10,BL-01,2026-08
PLN-027056,UNT-05412,PRJ-003,STS-002,2026-08-15,5,BL-01,2026-08
PLN-027057,UNT-05412,PRJ-003,STS-004,2026-09-09,5,BL-01,2026-09
PLN-027058,UNT-05412,PRJ-003,STS-005,2026-09-17,5,BL-01,2026-09
PLN-027059,UNT-05412,PRJ-003,STS-006,2026-10-20,5,BL-01,2026-10
PLN-027060,UNT-05412,PRJ-003,STS-007,2026-11-21,5,BL-02,2026-11
PLN-027061,UNT-05413,PRJ-003,STS-002,2026-03-08,13,BL-01,2026-03
PLN-027062,UNT-05413,PRJ-003,STS-004,2026-04-04,13,BL-02,2026-04
PLN-027063,UNT-05413,PRJ-003,STS-005,2026-04-18,13,BL-02,2026-04
PLN-027064,UNT-05413,PRJ-003,STS-006,2026-05-06,13,BL-02,2026-05
PLN-027065,UNT-05413,PRJ-003,STS-007,2026-06-12,13,BL-01,2026-06
